"","ï..Sector","Sub.group.of.question","research.question","sub.research.question","repeat.var.value","independent.var.value","dependent.var.value","numbers","min","max","dependent.var"
"523","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","pal_other","1",0.505311301396061,0.418264961210036,0.592357641582085,"hygiene_coping.rely_less_preferred"
"526","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","sri_lankan","1",0.25060802181958,0.082790980889718,0.418425062749442,"hygiene_coping.rely_less_preferred"
"528","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","sudanese","1",0.58028009976552,0.467395066918873,0.693165132612168,"hygiene_coping.rely_less_preferred"
"530","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","bangladeshi","1",0.106992151216428,0.0606866031067219,0.153297699326133,"hygiene_coping.rely_substitutes"
"532","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","egyptian","1",0.180320956015401,0.100915891872711,0.25972602015809,"hygiene_coping.rely_substitutes"
"534","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","ethiopian","1",0.0243100370812691,0.00264653358415932,0.0459735405783789,"hygiene_coping.rely_substitutes"
"535","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","filipino","1",0,0,0,"hygiene_coping.rely_substitutes"
"538","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","iraqi","1",0.327402218196539,0.123572571416249,0.531231864976829,"hygiene_coping.rely_substitutes"
"539","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","kenyan","1",0,0,0,"hygiene_coping.rely_substitutes"
"541","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","lebanese","1",0.0867318704681979,0.0780610506834965,0.0954026902528992,"hygiene_coping.rely_substitutes"
"542","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","nigerian","1",0,0,0,"hygiene_coping.rely_substitutes"
"543","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","other","1",0,0,0,"hygiene_coping.rely_substitutes"
"545","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","pal_leb","1",0.0408292314504526,0.0265495516981486,0.0551089112027566,"hygiene_coping.rely_substitutes"
"547","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","pal_other","1",0.0981940958376327,0.055884470926642,0.140503720748623,"hygiene_coping.rely_substitutes"
"550","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","sri_lankan","1",0.0424815282918601,-0.00995574765721841,0.0949188042409386,"hygiene_coping.rely_substitutes"
"552","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","sudanese","1",0.028770924420807,0.0111997248335407,0.0463421240080733,"hygiene_coping.rely_substitutes"
"554","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","bangladeshi","1",0.0366891367835827,0.0144105784488587,0.0589676951183067,"hygiene_coping.buy_nfi_diff_place"
"556","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","egyptian","1",0.030663818444837,-0.00616550805368696,0.0674931449433609,"hygiene_coping.buy_nfi_diff_place"
"558","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","ethiopian","1",0.00601160449344875,0.00100429206072391,0.0110189169261736,"hygiene_coping.buy_nfi_diff_place"
"559","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","filipino","1",0,0,0,"hygiene_coping.buy_nfi_diff_place"
"561","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","iraqi","1",0,0,0,"hygiene_coping.buy_nfi_diff_place"
"563","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","kenyan","1",0.054474619122249,-0.0418390646701643,0.150788302914662,"hygiene_coping.buy_nfi_diff_place"
"565","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","lebanese","1",0.0416903681695136,0.0353677253789643,0.0480130109600629,"hygiene_coping.buy_nfi_diff_place"
"566","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","nigerian","1",0,0,0,"hygiene_coping.buy_nfi_diff_place"
"568","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","other","1",0.0393099282515467,-0.0088421102185182,0.0874619667216116,"hygiene_coping.buy_nfi_diff_place"
"570","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","pal_leb","1",0.0263926542121176,0.0135210405567913,0.0392642678674439,"hygiene_coping.buy_nfi_diff_place"
"572","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","pal_other","1",0.0196052042103535,0.00103500258514104,0.0381754058355659,"hygiene_coping.buy_nfi_diff_place"
"575","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","sri_lankan","1",0.0212407641459301,-0.0147877997754402,0.0572693280673003,"hygiene_coping.buy_nfi_diff_place"
"577","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","sudanese","1",0.0179818277630044,0.00433449447895034,0.0316291610470584,"hygiene_coping.buy_nfi_diff_place"
"578","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","bangladeshi","1",0,0,0,"hygiene_coping.buy_nfi_dangerous_place"
"580","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","ethiopian","1",0,0,0,"hygiene_coping.buy_nfi_dangerous_place"
"581","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","filipino","1",0,0,0,"hygiene_coping.buy_nfi_dangerous_place"
"583","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","iraqi","1",0,0,0,"hygiene_coping.buy_nfi_dangerous_place"
"584","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","kenyan","1",0,0,0,"hygiene_coping.buy_nfi_dangerous_place"
"586","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","lebanese","1",0.00265885838216532,0.00129621384075197,0.00402150292357866,"hygiene_coping.buy_nfi_dangerous_place"
"587","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","nigerian","1",0,0,0,"hygiene_coping.buy_nfi_dangerous_place"
"588","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","other","1",0,0,0,"hygiene_coping.buy_nfi_dangerous_place"
"590","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","pal_leb","1",0.0019385384355742,-0.000630863651792118,0.00450794052294052,"hygiene_coping.buy_nfi_dangerous_place"
"592","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","pal_other","1",0.0196052042103535,0.00103500258514103,0.0381754058355659,"hygiene_coping.buy_nfi_dangerous_place"
"596","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","sudanese","1",0.00359636555260087,-0.00235835416105747,0.00955108526625921,"hygiene_coping.buy_nfi_dangerous_place"
"598","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","bangladeshi","1",0.0247951000152548,0.00954528191899631,0.0400449181115133,"hygiene_coping.borrow_nfi"
"600","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","egyptian","1",0.0250691668239137,-0.0112603517461753,0.0613986853940027,"hygiene_coping.borrow_nfi"
"602","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","ethiopian","1",0.00300580224672438,-0.00051306755084572,0.00652467204429447,"hygiene_coping.borrow_nfi"
"603","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","filipino","1",0,0,0,"hygiene_coping.borrow_nfi"
"605","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","iraqi","1",0,0,0,"hygiene_coping.borrow_nfi"
"606","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","kenyan","1",0,0,0,"hygiene_coping.borrow_nfi"
"608","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","lebanese","1",0.0150690922073665,0.0114235774858137,0.0187146069289193,"hygiene_coping.borrow_nfi"
"609","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","nigerian","1",0,0,0,"hygiene_coping.borrow_nfi"
"611","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","other","1",0.0393099282515467,-0.0088421102185182,0.0874619667216116,"hygiene_coping.borrow_nfi"
"613","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","pal_leb","1",0.0200039293819491,0.00783046839529431,0.0321773903686039,"hygiene_coping.borrow_nfi"
"615","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","pal_other","1",0.0247120966914424,-0.0037085961467087,0.0531327895295935,"hygiene_coping.borrow_nfi"
"618","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","sri_lankan","1",0.0212407641459301,-0.0147877997754402,0.0572693280673003,"hygiene_coping.borrow_nfi"
"620","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","sudanese","1",0.0143854622104035,0.00225251078348923,0.0265184136373177,"hygiene_coping.borrow_nfi"
"622","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","bangladeshi","1",0.00153114900469299,-0.00099433215340263,0.0040566301627886,"hygiene_coping.spend_other_money"
"624","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","ethiopian","1",0,0,0,"hygiene_coping.spend_other_money"
"625","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","filipino","1",0,0,0,"hygiene_coping.spend_other_money"
"627","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","iraqi","1",0,0,0,"hygiene_coping.spend_other_money"
"628","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","kenyan","1",0,0,0,"hygiene_coping.spend_other_money"
"630","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","lebanese","1",0.0101492968568594,0.007177543643658,0.0131210500700608,"hygiene_coping.spend_other_money"
"631","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","nigerian","1",0,0,0,"hygiene_coping.spend_other_money"
"633","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","other","1",0.156489542439853,-0.0709926897902756,0.383971774669982,"hygiene_coping.spend_other_money"
"635","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","pal_leb","1",0.00659983265063723,0.000335833700892665,0.0128638316003818,"hygiene_coping.spend_other_money"
"636","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","pal_other","1",0,0,0,"hygiene_coping.spend_other_money"
"639","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","all","sudanese","1",0,0,0,"hygiene_coping.spend_other_money"
"641","Protection","Documentation","% of HHs reporting lacking work permit for the principal wage earner, without all members of the family with a valid ID","possess_id","all","bangladeshi","1",0.795453847139175,0.740664440589206,0.850243253689143,"protection_lack_work_permit"
"643","Protection","Documentation","% of HHs reporting lacking work permit for the principal wage earner, without all members of the family with a valid ID","possess_id","all","egyptian","1",0.632253895986962,0.536325287321289,0.728182504652635,"protection_lack_work_permit"
"645","Protection","Documentation","% of HHs reporting lacking work permit for the principal wage earner, without all members of the family with a valid ID","possess_id","all","ethiopian","1",0.830675797664904,0.782463060970999,0.87888853435881,"protection_lack_work_permit"
"647","Protection","Documentation","% of HHs reporting lacking work permit for the principal wage earner, without all members of the family with a valid ID","possess_id","all","filipino","1",0.62429545663281,0.251069975842581,0.997520937423039,"protection_lack_work_permit"
"648","Protection","Documentation","% of HHs reporting lacking work permit for the principal wage earner, without all members of the family with a valid ID","possess_id","all","ghanain","1",1,1,1,"protection_lack_work_permit"
"650","Protection","Documentation","% of HHs reporting lacking work permit for the principal wage earner, without all members of the family with a valid ID","possess_id","all","iraqi","1",0.3135347379199,0.118107055926093,0.508962419913707,"protection_lack_work_permit"
"652","Protection","Documentation","% of HHs reporting lacking work permit for the principal wage earner, without all members of the family with a valid ID","possess_id","all","kenyan","1",0.69511137312009,0.355309157742881,1.0349135884973,"protection_lack_work_permit"
"654","Protection","Documentation","% of HHs reporting lacking work permit for the principal wage earner, without all members of the family with a valid ID","possess_id","all","lebanese","1",0.477092230050143,0.461650292944946,0.49253416715534,"protection_lack_work_permit"
"656","Protection","Documentation","% of HHs reporting lacking work permit for the principal wage earner, without all members of the family with a valid ID","possess_id","all","nigerian","1",0.820136522169207,0.527919391997268,1.11235365234115,"protection_lack_work_permit"
"658","Protection","Documentation","% of HHs reporting lacking work permit for the principal wage earner, without all members of the family with a valid ID","possess_id","all","other","1",0.505567201569197,0.254325410858934,0.75680899227946,"protection_lack_work_permit"
"660","Protection","Documentation","% of HHs reporting lacking work permit for the principal wage earner, without all members of the family with a valid ID","possess_id","all","pal_leb","1",0.313576258049039,0.275945181492404,0.351207334605675,"protection_lack_work_permit"
"662","Protection","Documentation","% of HHs reporting lacking work permit for the principal wage earner, without all members of the family with a valid ID","possess_id","all","pal_other","1",0.347866548008079,0.268410671494511,0.427322424521647,"protection_lack_work_permit"
"663","Protection","Documentation","% of HHs reporting lacking work permit for the principal wage earner, without all members of the family with a valid ID","possess_id","all","sierra_leone","1",1,1,1,"protection_lack_work_permit"
"665","Protection","Documentation","% of HHs reporting lacking work permit for the principal wage earner, without all members of the family with a valid ID","possess_id","all","sri_lankan","1",0.838636182695721,0.690195350584773,0.987077014806669,"protection_lack_work_permit"
"667","Protection","Documentation","% of HHs reporting lacking work permit for the principal wage earner, without all members of the family with a valid ID","possess_id","all","sudanese","1",0.426322693012719,0.311420564882948,0.54122482114249,"protection_lack_work_permit"
"668","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","bangladeshi","Little to no hunger in the household (0-1)",0.881095334885111,0.831415854297474,0.930774815472748,"hunger_category"
"669","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","bangladeshi","Moderate hunger in the household (2-3)",0.117373516110196,0.0677353874320542,0.167011644788337,"hunger_category"
"670","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","bangladeshi","Severe hunger in the household (4-6)",0.00153114900469299,-0.000994332153402631,0.0040566301627886,"hunger_category"
"671","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","egyptian","Little to no hunger in the household (0-1)",0.779903079254419,0.693582878883877,0.86622327962496,"hunger_category"
"672","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","egyptian","Moderate hunger in the household (2-3)",0.179019319552422,0.0960867811401948,0.261951857964649,"hunger_category"
"673","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","egyptian","Severe hunger in the household (4-6)",0.0410776011931592,0.00718651410404401,0.0749686882822743,"hunger_category"
"674","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","ethiopian","Little to no hunger in the household (0-1)",0.972947779779481,0.96187798359033,0.984017575968631,"hunger_category"
"675","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","ethiopian","Moderate hunger in the household (2-3)",0.0210406157270706,0.0113891303000209,0.0306921011541203,"hunger_category"
"676","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","ethiopian","Severe hunger in the household (4-6)",0.00601160449344875,0.00100429206072391,0.0110189169261736,"hunger_category"
"677","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","filipino","Little to no hunger in the household (0-1)",1,1,1,"hunger_category"
"678","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","ghanain","Little to no hunger in the household (0-1)",1,1,1,"hunger_category"
"679","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","iraqi","Little to no hunger in the household (0-1)",0.914361077833636,0.780479485251219,1.04824267041605,"hunger_category"
"680","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","iraqi","Moderate hunger in the household (2-3)",0.0856389221663638,-0.0482426704160538,0.219520514748781,"hunger_category"
"681","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","kenyan","Little to no hunger in the household (0-1)",1,1,1,"hunger_category"
"682","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","lebanese","Little to no hunger in the household (0-1)",0.851667096058734,0.840379045268958,0.86295514684851,"hunger_category"
"683","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","lebanese","Moderate hunger in the household (2-3)",0.128028368417535,0.117574126454639,0.13848261038043,"hunger_category"
"684","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","lebanese","Severe hunger in the household (4-6)",0.0203045355237316,0.0153284214694295,0.0252806495780337,"hunger_category"
"685","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","nigerian","Little to no hunger in the household (0-1)",1,1,1,"hunger_category"
"686","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","other","Little to no hunger in the household (0-1)",0.901725179371133,0.820187529064144,0.983262829678122,"hunger_category"
"687","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","other","Moderate hunger in the household (2-3)",0.05896489237732,-0.00143623751558482,0.119366022270225,"hunger_category"
"688","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","other","Severe hunger in the household (4-6)",0.0393099282515467,-0.0088421102185182,0.0874619667216116,"hunger_category"
"689","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","pal_leb","Little to no hunger in the household (0-1)",0.773482639154621,0.740686189228399,0.806279089080843,"hunger_category"
"690","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","pal_leb","Moderate hunger in the household (2-3)",0.204581407697617,0.173104427258162,0.236058388137071,"hunger_category"
"691","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","pal_leb","Severe hunger in the household (4-6)",0.0219359531477624,0.0102789425378025,0.0335929637577223,"hunger_category"
"692","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","pal_other","Little to no hunger in the household (0-1)",0.881425250277518,0.832876374489613,0.929974126065423,"hunger_category"
"693","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","pal_other","Moderate hunger in the household (2-3)",0.0905192937688728,0.0471002177423606,0.133938369795385,"hunger_category"
"694","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","pal_other","Severe hunger in the household (4-6)",0.0280554559536093,0.0051076394044197,0.051003272502799,"hunger_category"
"695","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","sierra_leone","Little to no hunger in the household (0-1)",1,1,1,"hunger_category"
"696","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","sri_lankan","Little to no hunger in the household (0-1)",0.94055885549379,0.843426122770666,1.03769158821692,"hunger_category"
"697","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","sri_lankan","Moderate hunger in the household (2-3)",0.0594411445062094,-0.0376915882169152,0.156573877229334,"hunger_category"
"698","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","sudanese","Little to no hunger in the household (0-1)",0.726731702964673,0.623633473262377,0.82982993266697,"hunger_category"
"699","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","sudanese","Moderate hunger in the household (2-3)",0.226652807253323,0.12962460552414,0.323681008982505,"hunger_category"
"700","Nutrition","Access to food","% of HH reporting hunger due to lack of food","hhs_no_food","all","sudanese","Severe hunger in the household (4-6)",0.0466154897820042,-0.00122520775586241,0.0944561873198707,"hunger_category"
"701","Nutrition","Access to food","% of HH per category of food consumption score","","all","bangladeshi","Acceptable",0.416221125663895,0.340628454382221,0.491813796945569,"fcs_category"
"702","Nutrition","Access to food","% of HH per category of food consumption score","","all","bangladeshi","Borderline",0.321478929121388,0.254123531669002,0.388834326573774,"fcs_category"
"703","Nutrition","Access to food","% of HH per category of food consumption score","","all","bangladeshi","Poor",0.262299945214717,0.203633932515646,0.320965957913788,"fcs_category"
"704","Nutrition","Access to food","% of HH per category of food consumption score","","all","egyptian","Acceptable",0.412505433853942,0.313228295255505,0.511782572452379,"fcs_category"
"705","Nutrition","Access to food","% of HH per category of food consumption score","","all","egyptian","Borderline",0.277924851793556,0.189128306678875,0.366721396908236,"fcs_category"
"706","Nutrition","Access to food","% of HH per category of food consumption score","","all","egyptian","Poor",0.309569714352502,0.225222108727228,0.393917319977776,"fcs_category"
"707","Nutrition","Access to food","% of HH per category of food consumption score","","all","ethiopian","Acceptable",0.722371104331253,0.660248444181328,0.784493764481177,"fcs_category"
"708","Nutrition","Access to food","% of HH per category of food consumption score","","all","ethiopian","Borderline",0.106453189134144,0.0624576675910174,0.150448710677271,"fcs_category"
"709","Nutrition","Access to food","% of HH per category of food consumption score","","all","ethiopian","Poor",0.171175706534603,0.124331208271876,0.218020204797331,"fcs_category"
"710","Nutrition","Access to food","% of HH per category of food consumption score","","all","filipino","Acceptable",0.56734371732694,0.17062370217697,0.964063732476911,"fcs_category"
"711","Nutrition","Access to food","% of HH per category of food consumption score","","all","filipino","Borderline",0.11390347861174,-0.0378205743393924,0.265627531562872,"fcs_category"
"712","Nutrition","Access to food","% of HH per category of food consumption score","","all","filipino","Poor",0.31875280406132,-0.0332954153500231,0.670801023472662,"fcs_category"
"713","Nutrition","Access to food","% of HH per category of food consumption score","","all","ghanain","Acceptable",1,1,1,"fcs_category"
"714","Nutrition","Access to food","% of HH per category of food consumption score","","all","iraqi","Acceptable",0.334507276525711,0.125715678744748,0.543298874306674,"fcs_category"
"715","Nutrition","Access to food","% of HH per category of food consumption score","","all","iraqi","Borderline",0.387877653777707,0.167068055368313,0.608687252187101,"fcs_category"
"716","Nutrition","Access to food","% of HH per category of food consumption score","","all","iraqi","Poor",0.277615069696582,0.0788176253570179,0.476412514036146,"fcs_category"
"717","Nutrition","Access to food","% of HH per category of food consumption score","","all","kenyan","Acceptable",0.793081067437796,0.524470230148211,1.06169190472738,"fcs_category"
"718","Nutrition","Access to food","% of HH per category of food consumption score","","all","kenyan","Borderline",0.054474619122249,-0.0418390646701643,0.150788302914662,"fcs_category"
"719","Nutrition","Access to food","% of HH per category of food consumption score","","all","kenyan","Poor",0.152444313439955,-0.0931565766217858,0.398045203501696,"fcs_category"
"720","Nutrition","Access to food","% of HH per category of food consumption score","","all","lebanese","Acceptable",0.557945281376425,0.54250807045287,0.573382492299981,"fcs_category"
"721","Nutrition","Access to food","% of HH per category of food consumption score","","all","lebanese","Borderline",0.260463875556919,0.246898360415995,0.274029390697843,"fcs_category"
"722","Nutrition","Access to food","% of HH per category of food consumption score","","all","lebanese","Poor",0.181590843066656,0.169164687102279,0.194016999031032,"fcs_category"
"723","Nutrition","Access to food","% of HH per category of food consumption score","","all","nigerian","Acceptable",1,1,1,"fcs_category"
"724","Nutrition","Access to food","% of HH per category of food consumption score","","all","other","Acceptable",0.5873984120742,0.360291336798258,0.814505487350141,"fcs_category"
"725","Nutrition","Access to food","% of HH per category of food consumption score","","all","other","Borderline",0.208281556247022,0.0546590123046864,0.361904100189357,"fcs_category"
"726","Nutrition","Access to food","% of HH per category of food consumption score","","all","other","Poor",0.204320031678779,0.0420099303461843,0.366630133011373,"fcs_category"
"727","Nutrition","Access to food","% of HH per category of food consumption score","","all","pal_leb","Acceptable",0.497245525210046,0.456722886589648,0.537768163830443,"fcs_category"
"728","Nutrition","Access to food","% of HH per category of food consumption score","","all","pal_leb","Borderline",0.296844973654034,0.260684107642899,0.33300583966517,"fcs_category"
"729","Nutrition","Access to food","% of HH per category of food consumption score","","all","pal_leb","Poor",0.20590950113592,0.174425258805222,0.237393743466618,"fcs_category"
"730","Nutrition","Access to food","% of HH per category of food consumption score","","all","pal_other","Acceptable",0.388796738648712,0.302366082031303,0.475227395266121,"fcs_category"
"731","Nutrition","Access to food","% of HH per category of food consumption score","","all","pal_other","Borderline",0.427566272518014,0.341051782849561,0.514080762186467,"fcs_category"
"732","Nutrition","Access to food","% of HH per category of food consumption score","","all","pal_other","Poor",0.183636988833274,0.125082063173815,0.242191914492733,"fcs_category"
"733","Nutrition","Access to food","% of HH per category of food consumption score","","all","sierra_leone","Acceptable",1,1,1,"fcs_category"
"734","Nutrition","Access to food","% of HH per category of food consumption score","","all","sri_lankan","Acceptable",0.715472745751721,0.520325773618916,0.910619717884527,"fcs_category"
"735","Nutrition","Access to food","% of HH per category of food consumption score","","all","sri_lankan","Borderline",0.203845345596139,0.042374156602081,0.365316534590197,"fcs_category"
"736","Nutrition","Access to food","% of HH per category of food consumption score","","all","sri_lankan","Poor",0.0806819086521395,-0.0237279625005062,0.185091779804785,"fcs_category"
"737","Nutrition","Access to food","% of HH per category of food consumption score","","all","sudanese","Acceptable",0.301312020727364,0.188720497772478,0.413903543682251,"fcs_category"
"738","Nutrition","Access to food","% of HH per category of food consumption score","","all","sudanese","Borderline",0.365006327496963,0.253627107127555,0.476385547866371,"fcs_category"
"739","Nutrition","Access to food","% of HH per category of food consumption score","","all","sudanese","Poor",0.333681651775673,0.22827236172797,0.439090941823376,"fcs_category"
