"","ï..Sector","Sub.group.of.question","research.question","sub.research.question","repeat.var.value","independent.var.value","dependent.var.value","numbers","min","max","dependent.var"
"1076","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","Zgharta","LEB","1",0.706806282722513,0.652484003088441,0.761128562356585,"health_medicine_barrier_cost_related"
"1078","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","Baalbek","LEB","1",0.814285714285714,0.760031819523406,0.868539609048023,"health_medicine_barrier_cost_related"
"1080","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","Zahle","LEB","1",0.713286713286713,0.650864514643627,0.7757089119298,"health_medicine_barrier_cost_related"
"1082","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","West Bekaa","LEB","1",0.813664596273292,0.763031129391302,0.864298063155282,"health_medicine_barrier_cost_related"
"1084","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","El Koura","LEB","1",0.789808917197452,0.736151085649265,0.843466748745639,"health_medicine_barrier_cost_related"
"1086","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","Hasbaya","LEB","1",0.612903225806452,0.553998909134731,0.671807542478173,"health_medicine_barrier_cost_related"
"1088","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","El Minieh-Dennie","LEB","1",0.66839378238342,0.612507634506687,0.724279930260153,"health_medicine_barrier_cost_related"
"1090","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","Chouf","LEB","1",0.801324503311258,0.747737682447806,0.85491132417471,"health_medicine_barrier_cost_related"
"1092","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","Aley","LEB","1",0.730337078651686,0.67546986368916,0.785204293614211,"health_medicine_barrier_cost_related"
"1094","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","Bcharre","LEB","1",0.668269230769231,0.614440927000039,0.722097534538423,"health_medicine_barrier_cost_related"
"1096","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","Jbeil","LEB","1",0.682926829268293,0.622975296692838,0.742878361843747,"health_medicine_barrier_cost_related"
"1098","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","Rachaya","LEB","1",0.76158940397351,0.704361893894232,0.818816914052788,"health_medicine_barrier_cost_related"
"1100","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","Baabda","LEB","1",0.768115942028985,0.726254927911678,0.809976956146293,"health_medicine_barrier_cost_related"
"1102","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","Jezzine","LEB","1",0.512658227848101,0.447042459959298,0.578273995736905,"health_medicine_barrier_cost_related"
"1104","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","El Hermel","LEB","1",0.900900900900901,0.854040685776977,0.947761116024825,"health_medicine_barrier_cost_related"
"1106","Health","Access to health","% of HHS reporting cost-related difficulties preventing to access medicine","medicine_barriers","Marjaayoun","LEB","1",0.786407766990291,0.719658915712723,0.85315661826786,"health_medicine_barrier_cost_related"
"1107","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","South and Nabatieh","MIG","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1108","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","South and Nabatieh","PRL","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1109","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","Saida","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1111","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","BML","MIG","1",0.0625,-0.00980947549197123,0.134809475491971,"health_vaccine_barrier_protection_issues"
"1112","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","BML","PRL","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1113","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","El Meten","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1114","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","Akkar","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1115","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","Baalbek-El Hermel and Bekaa","MIG","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1116","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","Baalbek-El Hermel and Bekaa","PRL","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1117","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","Beirut","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1118","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","North and Akkar","MIG","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1119","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","North and Akkar","PRL","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1120","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","El Batroun","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1121","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","Tripoli","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1122","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","Sour","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1123","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","Kesrwane","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1124","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","Zgharta","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1125","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","Baalbek","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1126","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","Zahle","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1128","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","West Bekaa","LEB","1",0.0833333333333333,-0.011460139726457,0.178126806393124,"health_vaccine_barrier_protection_issues"
"1129","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","El Koura","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1130","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","Hasbaya","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1131","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","El Minieh-Dennie","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1132","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","Chouf","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1134","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","Aley","LEB","1",0.0384615384615385,-0.0248020625750566,0.101725139498134,"health_vaccine_barrier_protection_issues"
"1135","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","Bcharre","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1136","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","Jbeil","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1137","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","Rachaya","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1138","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","Baabda","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1139","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","Jezzine","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1140","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","El Hermel","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1141","Health","Access to health","% of HHS reporting protection-related difficulties preventing to access vaccine","vaccine_barriers","Marjaayoun","LEB","1",0,0,0,"health_vaccine_barrier_protection_issues"
"1143","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","South and Nabatieh","MIG","1",0.333333333333333,0.166083736110524,0.500582930556142,"wash_adequate_sanitation"
"1145","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","South and Nabatieh","PRL","1",0.333333333333333,-0.139719964054535,0.806386630721201,"wash_adequate_sanitation"
"1146","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","Saida","LEB","1",0,0,0,"wash_adequate_sanitation"
"1148","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","BML","MIG","1",0.478723404255319,0.392790063506942,0.564656745003697,"wash_adequate_sanitation"
"1150","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","El Meten",NA,NA,NA,NA,NA,"wash_adequate_sanitation"
"1152","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","Akkar","LEB","1",0.27027027027027,0.148523860097904,0.392016680442636,"wash_adequate_sanitation"
"1154","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","Baalbek-El Hermel and Bekaa","MIG","1",0.4,0.115291659189044,0.684708340810956,"wash_adequate_sanitation"
"1156","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","Baalbek-El Hermel and Bekaa","PRL","1",0.25,-0.147892002384047,0.647892002384047,"wash_adequate_sanitation"
"1158","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","Beirut","LEB","1",0.04,-0.0257941450780589,0.105794145078059,"wash_adequate_sanitation"
"1160","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","North and Akkar","MIG","1",0.733333333333333,0.534876339750748,0.931790326915918,"wash_adequate_sanitation"
"1162","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","North and Akkar","PRL","1",0.0833333333333333,-0.0553427067481976,0.222009373414864,"wash_adequate_sanitation"
"1163","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","El Batroun","LEB","1",0,0,0,"wash_adequate_sanitation"
"1165","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","Tripoli","LEB","1",0.0714285714285714,-0.0100960921267484,0.152953234983891,"wash_adequate_sanitation"
"1166","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","Sour","LEB","1",0,0,0,"wash_adequate_sanitation"
"1167","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","Kesrwane",NA,NA,NA,NA,NA,"wash_adequate_sanitation"
"1168","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","Zgharta","LEB","1",0,0,0,"wash_adequate_sanitation"
"1169","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","Baalbek",NA,NA,NA,NA,NA,"wash_adequate_sanitation"
"1170","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","Zahle","LEB","1",0,0,0,"wash_adequate_sanitation"
"1171","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","West Bekaa",NA,NA,NA,NA,NA,"wash_adequate_sanitation"
"1172","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","El Koura","LEB","1",0,0,0,"wash_adequate_sanitation"
"1173","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","Hasbaya",NA,NA,NA,NA,NA,"wash_adequate_sanitation"
"1175","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","El Minieh-Dennie","LEB","1",0.032258064516129,-0.0208017299016604,0.0853178589339184,"wash_adequate_sanitation"
"1176","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","Chouf",NA,NA,NA,NA,NA,"wash_adequate_sanitation"
"1177","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","Aley",NA,NA,NA,NA,NA,"wash_adequate_sanitation"
"1179","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","Bcharre","LEB","1",0.285714285714286,-0.0176424144824725,0.589070985911044,"wash_adequate_sanitation"
"1180","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","Jbeil","LEB","1",0,0,0,"wash_adequate_sanitation"
"1181","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","Rachaya",NA,NA,NA,NA,NA,"wash_adequate_sanitation"
"1182","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","Baabda",NA,NA,NA,NA,NA,"wash_adequate_sanitation"
"1184","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","Jezzine","LEB","1",0.4,-0.00290520875973405,0.802905208759734,"wash_adequate_sanitation"
"1185","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","El Hermel",NA,NA,NA,NA,NA,"wash_adequate_sanitation"
"1186","WASH","Quality of sanitation facility","% of HHs reporting adequate sanitation facility","gender_segregated","Marjaayoun",NA,NA,NA,NA,NA,"wash_adequate_sanitation"
"1188","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","South and Nabatieh","MIG","1",0.25,-0.0166833908750207,0.516683390875021,"wash_severe_coping_strategies"
"1190","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","South and Nabatieh","PRL","1",0.222222222222222,0.0515253427325276,0.392919101711917,"wash_severe_coping_strategies"
"1192","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","Saida","LEB","1",0.319148936170213,0.206098796899735,0.43219907544069,"wash_severe_coping_strategies"
"1194","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","BML","MIG","1",0.125,0.0688851127887432,0.181114887211257,"wash_severe_coping_strategies"
"1196","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","BML","PRL","1",0.282051282051282,0.162257817441477,0.401844746661087,"wash_severe_coping_strategies"
"1198","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","El Meten","LEB","1",0.119047619047619,0.0358574700315931,0.202237768063645,"wash_severe_coping_strategies"
"1200","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","Akkar","LEB","1",0.46875,0.321326566483407,0.616173433516593,"wash_severe_coping_strategies"
"1201","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","Baalbek-El Hermel and Bekaa","MIG","1",0,0,0,"wash_severe_coping_strategies"
"1203","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","Baalbek-El Hermel and Bekaa","PRL","1",0.0909090909090909,-0.0158577273143373,0.197675909132519,"wash_severe_coping_strategies"
"1205","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","Beirut","LEB","1",0.380952380952381,0.279507815309161,0.482396946595601,"wash_severe_coping_strategies"
"1206","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","North and Akkar","MIG","1",0,0,0,"wash_severe_coping_strategies"
"1208","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","North and Akkar","PRL","1",0.343283582089552,0.246214569119363,0.440352595059742,"wash_severe_coping_strategies"
"1210","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","El Batroun","LEB","1",0.166666666666667,0.0388471736680193,0.294486159665314,"wash_severe_coping_strategies"
"1212","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","Tripoli","LEB","1",0.333333333333333,0.237157862393064,0.429508804273603,"wash_severe_coping_strategies"
"1214","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","Sour","LEB","1",0.2,0.0241577507587175,0.375842249241282,"wash_severe_coping_strategies"
"1216","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","Kesrwane","LEB","1",0.0689655172413793,-0.00980199391459249,0.147733028397351,"wash_severe_coping_strategies"
"1218","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","Zgharta","LEB","1",0.12,0.0108927536869351,0.229107246313065,"wash_severe_coping_strategies"
"1220","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","Baalbek","LEB","1",0.428571428571429,0.246557408453374,0.610585448689483,"wash_severe_coping_strategies"
"1222","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","Zahle","LEB","1",0.181818181818182,-0.0188002467036676,0.382436610340031,"wash_severe_coping_strategies"
"1224","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","West Bekaa","LEB","1",0.222222222222222,-0.0195485355564558,0.4639929800009,"wash_severe_coping_strategies"
"1226","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","El Koura","LEB","1",0.32258064516129,0.182197624515606,0.462963665806974,"wash_severe_coping_strategies"
"1228","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","Hasbaya","LEB","1",0.9,0.808367504847449,0.991632495152551,"wash_severe_coping_strategies"
"1230","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","El Minieh-Dennie","LEB","1",0.377777777777778,0.257553581853548,0.498001973702007,"wash_severe_coping_strategies"
"1232","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","Chouf","LEB","1",0.115384615384615,0.0417989254511612,0.18897030531807,"wash_severe_coping_strategies"
"1234","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","Aley","LEB","1",0.108695652173913,0.0323753469147659,0.18501595743306,"wash_severe_coping_strategies"
"1236","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","Bcharre","LEB","1",0.181818181818182,0.0433783137258676,0.320258049910496,"wash_severe_coping_strategies"
"1238","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","Jbeil","LEB","1",0.434782608695652,0.313229844335805,0.556335373055499,"wash_severe_coping_strategies"
"1240","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","Rachaya","LEB","1",0.214285714285714,0.0270949080121287,0.4014765205593,"wash_severe_coping_strategies"
"1242","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","Baabda","LEB","1",0.111111111111111,0.0237343949733403,0.198487827248882,"wash_severe_coping_strategies"
"1244","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","Jezzine","LEB","1",0.285714285714286,-0.0176424144824724,0.589070985911044,"wash_severe_coping_strategies"
"1246","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","El Hermel","LEB","1",0.272727272727273,0.0410730653042937,0.504381480150252,"wash_severe_coping_strategies"
"1248","WASH","Access to water","% of HHs reporting severe coping strategies to acces water","water_coping","Marjaayoun","LEB","1",0.761904761904762,0.605252035528431,0.918557488281093,"wash_severe_coping_strategies"
"1250","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","South and Nabatieh","MIG","1",0.931506849315069,0.896969733573967,0.96604396505617,"wash_sufficient_improved_water"
"1252","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","South and Nabatieh","PRL","1",0.870786516853933,0.829248509476723,0.912324524231142,"wash_sufficient_improved_water"
"1254","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","Saida","LEB","1",0.79835390946502,0.75592985172604,0.840777967204001,"wash_sufficient_improved_water"
"1256","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","BML","MIG","1",0.733870967741935,0.696084143167978,0.771657792315893,"wash_sufficient_improved_water"
"1258","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","BML","PRL","1",0.769662921348315,0.717618031359264,0.821707811337365,"wash_sufficient_improved_water"
"1260","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","El Meten","LEB","1",0.699346405228758,0.638169875651414,0.760522934806102,"wash_sufficient_improved_water"
"1262","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","Akkar","LEB","1",0.664473684210526,0.601270207290755,0.727677161130297,"wash_sufficient_improved_water"
"1264","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","Baalbek-El Hermel and Bekaa","MIG","1",0.962962962962963,0.936070293719519,0.989855632206407,"wash_sufficient_improved_water"
"1266","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","Baalbek-El Hermel and Bekaa","PRL","1",0.779816513761468,0.714148599622805,0.845484427900131,"wash_sufficient_improved_water"
"1268","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","Beirut","LEB","1",0.778125,0.739859201096185,0.816390798903815,"wash_sufficient_improved_water"
"1270","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","North and Akkar","MIG","1",0.733333333333333,0.638915881023525,0.827750785643142,"wash_sufficient_improved_water"
"1272","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","North and Akkar","PRL","1",0.635467980295566,0.579600448899969,0.691335511691163,"wash_sufficient_improved_water"
"1274","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","El Batroun","LEB","1",0.818791946308725,0.766711832081285,0.870872060536165,"wash_sufficient_improved_water"
"1276","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","Tripoli","LEB","1",0.683257918552036,0.631668440219972,0.7348473968841,"wash_sufficient_improved_water"
"1278","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","Sour","LEB","1",0.893081761006289,0.852645571625171,0.933517950387407,"wash_sufficient_improved_water"
"1280","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","Kesrwane","LEB","1",0.798780487804878,0.747129072719884,0.850431902889872,"wash_sufficient_improved_water"
"1282","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","Zgharta","LEB","1",0.853403141361257,0.811195614362851,0.895610668359662,"wash_sufficient_improved_water"
"1284","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","Baalbek","LEB","1",0.828571428571429,0.77599071974016,0.881152137402697,"wash_sufficient_improved_water"
"1286","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","Zahle","LEB","1",0.874125874125874,0.828339283497912,0.919912464753837,"wash_sufficient_improved_water"
"1288","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","West Bekaa","LEB","1",0.944099378881987,0.914225993734393,0.973972764029582,"wash_sufficient_improved_water"
"1290","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","El Koura","LEB","1",0.796178343949045,0.743127133085856,0.849229554812233,"wash_sufficient_improved_water"
"1292","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","Hasbaya","LEB","1",0.758064516129032,0.706274712824493,0.809854319433572,"wash_sufficient_improved_water"
"1294","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","El Minieh-Dennie","LEB","1",0.704663212435233,0.650509751756088,0.758816673114378,"wash_sufficient_improved_water"
"1296","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","Chouf","LEB","1",0.629139072847682,0.564266593550402,0.694011552144962,"wash_sufficient_improved_water"
"1298","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","Aley","LEB","1",0.702247191011236,0.645712690092954,0.758781691929518,"wash_sufficient_improved_water"
"1300","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","Bcharre","LEB","1",0.879807692307692,0.842630695999774,0.916984688615611,"wash_sufficient_improved_water"
"1302","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","Jbeil","LEB","1",0.689024390243902,0.62938764731853,0.748661133169275,"wash_sufficient_improved_water"
"1304","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","Rachaya","LEB","1",0.894039735099338,0.852703439374128,0.935376030824547,"wash_sufficient_improved_water"
"1306","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","Baabda","LEB","1",0.865942028985507,0.832147092052023,0.899736965918992,"wash_sufficient_improved_water"
"1308","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","Jezzine","LEB","1",0.829113924050633,0.77970130501861,0.878526543082656,"wash_sufficient_improved_water"
"1310","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","El Hermel","LEB","1",0.891891891891892,0.843193327822945,0.940590455960838,"wash_sufficient_improved_water"
"1312","WASH","Access to water","% of HHs reporting access to sufficient water of good quality","sufficient_water_drinking","Marjaayoun","LEB","1",0.796116504854369,0.730500993190694,0.861732016518044,"wash_sufficient_improved_water"
"1314","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","South and Nabatieh","MIG","1",0.376712328767123,0.310457329619502,0.442967327914745,"hygiene_coping.rely_less_preferred"
"1316","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","South and Nabatieh","PRL","1",0.623595505617977,0.563600543592611,0.683590467643344,"hygiene_coping.rely_less_preferred"
"1318","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","Saida","LEB","1",0.753086419753086,0.707491708441881,0.798681131064292,"hygiene_coping.rely_less_preferred"
"1320","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","BML","MIG","1",0.42741935483871,0.385120380141313,0.469718329536107,"hygiene_coping.rely_less_preferred"
"1322","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","BML","PRL","1",0.578651685393258,0.517617222517558,0.639686148268959,"hygiene_coping.rely_less_preferred"
"1324","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","El Meten","LEB","1",0.509803921568627,0.443109123029359,0.576498720107895,"hygiene_coping.rely_less_preferred"
"1326","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","Akkar","LEB","1",0.565789473684211,0.499443222501138,0.632135724867283,"hygiene_coping.rely_less_preferred"
"1328","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","Baalbek-El Hermel and Bekaa","MIG","1",0.57037037037037,0.499878896436825,0.640861844303916,"hygiene_coping.rely_less_preferred"
"1330","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","Baalbek-El Hermel and Bekaa","PRL","1",0.697247706422018,0.624435883529818,0.770059529314219,"hygiene_coping.rely_less_preferred"
"1332","WASH","Hygiene","% of HHs engaging in the following coping mechanisms for hygiene items","hygiene_coping","Beirut","LEB","1",0.734375,0.693700208918881,0.775049791081119,"hygiene_coping.rely_less_preferred"
